Dehnung;Dehnung in %;Kraft;Weg;Zeit;Key;Fläche
mm;%;N;mm;s;;
0,36880284;1,844014199;18865,22576;0,872166383;16,1733;2676092,411;
0,369937206;1,84968603;18876,93017;0,875079681;16,1899;2676092,428;
0,371918151;1,859590757;18932,46189;0,877740927;16,2066;2676092,444;
0,373880107;1,869400536;18948,13672;0,881839275;16,2233;2676092,461;
0,376658105;1,883290526;18974,44786;0,885390934;16,2399;2676092,478;
0,378662532;1,893312658;18970,89944;0,889916609;16,2566;2676092,494;
0,381170976;1,905854878;18982,98315;0,893449731;16,2733;2676092,511;
0,38348753;1,917437651;18999,64296;0,897728885;16,2899;2676092,528;
0,385710269;1,928551346;18992,2498;0,901251967;16,3066;2676092,544;
0,387786442;1,938932212;19006,80575;0,905357351;16,3233;2676092,561;
0,39011249;1,950562452;19003,42914;0,90966846;16,3399;2676092,578;
0,392447275;1,962236376;19034,19498;0,913532916;16,3566;2676092,594;
0,394656477;1,973282386;19029,1929;0,917308837;16,3733;2676092,611;
0,396997878;1,984989389;19041,11534;0,921762788;16,3899;2676092,628;
0,399319395;1,996596973;19039,54326;0,92464509;16,4066;2676092,644;
0,40182196;2,009109798;19048,77079;0,928765801;16,4233;2676092,661;
0,404116432;2,020582159;19060,96185;0,932893908;16,4399;2676092,678;
0,405839787;2,029198935;19054,96752;0,936413396;16,4566;2676092,694;
0,408036654;2,04018327;19073,15394;0,94074333;16,4733;2676092,711;
0,41093252;2,054662598;19075,22845;0,944041527;16,4899;2676092,728;
0,412679193;2,063395963;19083,8147;0,948217093;16,5066;2676092,744;
0,415329163;2,076645817;19085,20614;0,952444437;16,5233;2676092,761;
0,417718258;2,088591288;19109,16477;0,955798136;16,5399;2676092,778;
0,420351842;2,101759208;19102,21308;0,959977163;16,5566;2676092,794;
0,42255729;2,11278645;19116,88823;0,964236631;16,5733;2676092,811;
0,424992876;2,124964378;19109,24242;0,968268436;16,5899;2676092,828;
0,427191904;2,135959521;19116,25778;0,97168279;16,6066;2676092,844;
0,429118143;2,145590716;19136,16873;0,975542652;16,6233;2676092,861;
0,43172835;2,158641748;19132,85477;0,979565006;16,6399;2676092,878;
0,434157408;2,170787041;19147,67872;0,982993615;16,6566;2676092,894;
0,435814012;2,179070059;19142,21902;0,987051528;16,6733;2676092,911;
